path,usable,culprit,blur_laplacian_var,exposure_hist_entropy,under_over_exposed_ratio,noise_estimate_sigma,compression_artifacts_score,motion_blur_index,skin_patch_detected,skin_area_ratio,exif_orientation
images/training/chiggers/chiggersimage_4.jpg,True,,317.41698387829814,6.720211029052734,0.02843799628317356,10.3782,0.039525327495500154,0.03149803947143636,True,0.8561804451510334,1
images/training/chiggers/chiggersimage393.jpg,True,,178.6747039822222,7.391854763031006,0.0,5.9304,0.07966166664572323,0.05594275673520824,True,0.7811111111111111,1
images/training/chiggers/chiggers_legimage300.jpg,True,,108.65353877423206,7.000851631164551,0.0023223499301820993,1.4826,0.031184154398301068,0.09198085287253702,True,0.8968042874156411,1
images/training/chiggers/chiggersimage41.jpg,False,blur_laplacian_var,21.354222848582538,7.095407485961914,0.002260469598695636,2.9652,0.044520027497235465,0.4671585856216668,True,0.9080544098984772,1
images/training/chiggers/chiggersimage26.jpg,False,noise_estimate_sigma,3562.3942622108575,6.766225337982178,0.0,32.6172,0.07186282662784352,0.0028073781045523287,True,0.9993679012345679,1
images/training/chiggers/chiggersimage397.jpg,True,,183.3692423992011,7.4241533279418945,0.00017852183373179287,5.9304,0.06202223347682579,0.05451962831001374,True,0.7466378386956004,1
images/training/chiggers/chiggersimage52.jpg,True,,1464.1656895234826,7.613271236419678,0.0048111192882061005,11.8608,0.07736385569852941,0.006827394107665112,True,0.7463966104379505,1
images/training/chiggers/chiggersimage_7.jpg,True,,546.5385332922664,6.843958854675293,1.975308623514138e-05,19.273799999999998,0.08210118611653645,0.01829516441805355,True,0.9994074074074074,1
images/training/chiggers/chiggersimage12.jpg,False,skin_area_ratio,569.1443505992506,7.471829414367676,0.0002768166013993323,5.9304,0.0553615925358791,0.01756415532245564,True,0.13968858131487888,1
images/training/chiggers/chiggersimage392.jpg,True,,118.62228047722091,5.826326370239258,0.0,2.9652,0.027819339901793236,0.08413363081246822,True,0.9985688729874777,1
images/training/chiggers/chiggersimage188.jpg,True,,351.45547669625057,7.115096092224121,4.7878962504910305e-05,8.8956,0.05599669288186466,0.028451743805291776,True,0.7774346452168917,1
images/training/chiggers/chiggersimage210.jpg,True,,318.42610990040913,6.607179164886475,0.22224430739879608,4.4478,0.04608323714312385,0.03139198534032537,True,0.22295928500496526,1
images/training/chiggers/chiggersimage_299.jpg,True,,193.18896803826755,7.345402717590332,0.021991800516843796,4.4478,0.06637907215193206,0.05175660869702108,True,0.7710663535405804,1
images/training/chiggers/chiggersimage61.jpg,True,,265.0279832633149,6.593177318572998,0.13618993759155273,2.9652,0.05250424777760225,0.03771234002524338,True,0.7798829757592645,1
images/training/chiggers/chiggersimage189.jpg,True,,215.28228718752842,7.041495323181152,0.0,7.412999999999999,0.060564115935680916,0.04644602462285658,True,0.6263089915548933,1
images/training/chiggers/chiggersimage280.jpg,False,blur_laplacian_var,31.668371601768257,7.197075843811035,0.0,1.4826,0.032411112504846906,0.31491776651170894,True,0.5054133662381085,1
